"payment_month","user_id","game_name","language","age","total_revenue","mrr","paid_users","arppu","new_paid_users","new_mrr","churned_users","churn_rate","churned_revenue","revenue_churn_rate","expansion_mrr","contraction_mrr","lt","ltv"
2022-07-01,"7ew71UmoMb73L41PM/YL/w==",game 3,uk,17,40.23,40.23,1,40.2300,,,,0.0000,,,6.12,,6.0,106.44
2022-07-01,"7GE5h/3N3lcro3K9T3aujw==",game 3,ru,32,89.04,89.04,1,89.0400,,,,0.0000,,,,-55.71,7.0,449.46
2022-07-01,"7SeM1pmnTTTXfhI+x3ldng==",game 3,ru,22,82.32,,1,82.3200,,,,0.0000,,,,,9.0,285.63
2022-07-01,"7vnYIRqjBNlAyBbtPg02tQ==",game 3,uk,21,31.59,31.59,1,31.5900,1,31.59,,0.0000,,,,,5.0,31.59
2022-07-01,"7zai/c69uF/NhB95HgKuYw==",game 3,uk,16,62.25,62.25,1,62.2500,1,62.25,,0.0000,,,,,4.0,62.25
2022-07-01,"8ncYOMYXeKDelzX40EnuLA==",game 3,uk,19,86.94,86.94,1,86.9400,1,86.94,,0.0000,,,,,5.0,86.94
2022-07-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,ru,24,120.75,120.75,1,120.7500,,,,0.0000,,,32.67,,7.0,221.31
2022-07-01,A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,uk,24,64.44,64.44,1,64.4400,,,,0.0000,,,,-42.96,7.0,231.06
2022-07-01,An7gG7hfETivAjfokQv3Ww==,game 3,uk,23,45.03,45.03,1,45.0300,1,45.03,,0.0000,,,,,5.0,45.03
2022-07-01,AN9at3LlvDamqXq8dvHD4w==,game 3,ru,24,13.71,13.71,1,13.7100,,,,0.0000,,,,-5.28,9.0,205.80
2022-07-01,B4b6v6eUHvAVOeAQk6EEiw==,game 3,ru,23,20.79,20.79,1,20.7900,,,,0.0000,,,,-75.54,9.0,196.02
2022-07-01,b6lW5fOrJiJUE7dwhEp9VQ==,game 3,ru,17,15.21,15.21,1,15.2100,,,,0.0000,,,,-25.86,7.0,150.39
2022-07-01,B7ziVc7jLVg/+snNIp3hLQ==,game 3,uk,19,13.71,13.71,1,13.7100,1,13.71,1,1.0000,13.71,0.0027,,,0.0,13.71
2022-07-01,Bcs3CbYx2EpbL9otxlEUmg==,game 3,uk,18,106.59,106.59,1,106.5900,,,,0.0000,,,75.21,,7.0,257.91
2022-07-01,BH4aptg763J0WNnw0OS9hw==,game 3,ru,18,15.21,15.21,1,15.2100,1,15.21,1,1.0000,15.21,0.0029,,,0.0,15.21
2022-07-01,BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,uk,14,12.9,12.9,1,12.9000,,,,0.0000,,,,-33.30,7.0,124.83
2022-07-01,C6w5XTf8lIfc+VFmC7/bVw==,game 3,uk,40,14.25,14.25,1,14.2500,1,14.25,1,1.0000,14.25,0.0028,,,5.0,14.25
2022-07-01,cOCixiBbcAHemYgbNdoTcw==,game 3,uk,20,68.04,68.04,1,68.0400,1,68.04,1,1.0000,68.04,0.0132,,,5.0,68.04
2022-07-01,crKNTIblJ0113SKEtSJQHw==,game 3,uk,16,107.25,107.25,1,107.2500,,,,0.0000,,,77.28,,7.0,231.21
2022-07-01,DAMO0tILVRlXZhYONdvs0Q==,game 3,uk,15,53.31,53.31,1,53.3100,,,,0.0000,,,,-0.24,4.0,106.86
2022-07-01,Dbff3x5cRk6/tUY3WQdzFQ==,game 3,uk,21,100.83,100.83,1,100.8300,,,,0.0000,,,68.46,,5.0,224.97
2022-07-01,dpfu6t8G4blqMn55KM8bSg==,game 3,uk,16,12.03,12.03,1,12.0300,,,,0.0000,,,,-5.61,7.0,95.85
2022-07-01,dQAFHVkiiCKfawYALbHZeA==,game 3,uk,26,16.38,16.38,1,16.3800,1,16.38,,0.0000,,,,,3.0,16.38
2022-07-01,DqezK7HAqZ+GovyRuzxD1A==,game 3,uk,23,120.51,120.51,1,120.5100,,,1,1.0000,120.51,0.0233,34.02,,3.0,362.34
2022-07-01,dUXVADLWvf2uvh+Q6TNrMw==,game 3,ru,19,12.15,12.15,1,12.1500,1,12.15,1,1.0000,12.15,0.0023,,,5.0,12.15
2022-07-01,e/6IajqZ922YY1rh2ErMJQ==,game 3,en,25,148.98,148.98,1,148.9800,,,,0.0000,,,115.47,,6.0,182.49
2022-07-01,eCd4MBHIR4qUWapg05TFLQ==,game 3,ru,18,31.86,31.86,1,31.8600,,,,0.0000,,,6.21,,7.0,95.10
2022-07-01,eLWkkjmSeHVGjb9tp+CJpQ==,game 3,uk,19,22.5,22.5,1,22.5000,1,22.5,,0.0000,,,,,2.0,22.5
2022-07-01,eoqO46DzxSrKA2rredUNyQ==,game 3,uk,24,60.72,60.72,1,60.7200,,,,0.0000,,,47.22,,4.0,74.22
2022-07-01,er3/fOrRpmyqiRaC0CaFcg==,game 3,uk,21,39.87,39.87,1,39.8700,,,,0.0000,,,,-63.84,7.0,190.80
2022-07-01,F03P4YcFbbtcWUlujjIQmQ==,game 3,ru,20,33.24,33.24,1,33.2400,1,33.24,,0.0000,,,,,5.0,33.24
2022-07-01,F9Jtg6+0qPUKWDgBJxG8cA==,game 3,ru,18,31.59,31.59,1,31.5900,,,,0.0000,,,,-57.48,7.0,169.11
2022-07-01,fDgyPW0yy0+9ietMvl0vmA==,game 3,ru,18,32.94,32.94,1,32.9400,,,,0.0000,,,12.96,,5.0,52.92
2022-07-01,Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,uk,21,36.66,,1,36.6600,,,1,1.0000,36.66,0.0071,,,8.0,83.67
2022-07-01,fuL+cD0zV6Gn4ypTYmXUgw==,game 3,uk,16,57.39,57.39,1,57.3900,1,57.39,,0.0000,,,,,5.0,57.39
2022-07-01,fvYhEtD56gROaXqCi9/z/Q==,game 3,uk,19,72.57,72.57,1,72.5700,1,72.57,,0.0000,,,,,5.0,72.57
2022-07-01,G9053rs6jbKItKUhrUdLew==,game 3,uk,27,47.01,47.01,1,47.0100,1,47.01,,0.0000,,,,,5.0,47.01
2022-07-01,GEAVJz1gd3SThbDZR01fcA==,game 3,uk,14,75.36,75.36,1,75.3600,,,1,1.0000,75.36,0.0146,39.30,,6.0,247.08
2022-07-01,geIiJ1L04w2qAE0qzQUb2g==,game 3,uk,23,107.07,107.07,1,107.0700,,,,0.0000,,,55.83,,5.0,158.31
2022-07-01,Ghk2iJmzSUW4qLsmJgwOcw==,game 3,uk,16,45.96,45.96,1,45.9600,,,,0.0000,,,,-36.84,9.0,341.58
2022-07-01,GOl6BQXsy0zvbvIWIoKEQw==,game 3,ru,18,114.75,,1,114.7500,,,,0.0000,,,,,6.0,179.40
2022-07-01,gPRMy8HkmaiyX+13OxuP/A==,game 3,ru,21,85.17,85.17,1,85.1700,,,,0.0000,,,43.65,,7.0,204.72
2022-07-01,gT0iqDKuIXNm4ceMd9eZ1A==,game 3,uk,20,92.19,92.19,1,92.1900,1,92.19,,0.0000,,,,,5.0,92.19
2022-07-01,H2Tik+BqoLgAQX4uSw/8vA==,game 3,uk,30,18.12,18.12,1,18.1200,,,1,1.0000,18.12,0.0035,,-33.09,5.0,95.76
2022-07-01,Hamw6F2EZmJfI2glmE2NEg==,game 3,ru,24,55.89,55.89,1,55.8900,,,,0.0000,,,23.82,,7.0,145.80
2022-07-01,hi1ErLiMLDP0HWvMqLKv6g==,game 3,ru,18,117.78,117.78,1,117.7800,1,117.78,,0.0000,,,,,5.0,117.78
2022-07-01,HJccOn6v5KHqBa8wRu42oQ==,game 3,uk,20,25.2,,1,25.2000,,,1,1.0000,25.2,0.0049,,,6.0,71.64
2022-07-01,hvvcK5gx+FdZE6DZA3df+Q==,game 3,uk,29,13.92,13.92,1,13.9200,1,13.92,1,1.0000,13.92,0.0027,,,0.0,13.92
2022-07-01,HWpnvfSvYzUsQCcCKhetIg==,game 3,uk,19,28.23,28.23,1,28.2300,1,28.23,,0.0000,,,,,5.0,28.23
2022-07-01,HxWcXHURvvtOJkrXAcDxQg==,game 3,uk,15,41.67,41.67,1,41.6700,,,,0.0000,,,,-25.29,9.0,380.28
2022-07-01,IdKyooyTjAbvCA7p+ujKCw==,game 3,uk,19,84.45,84.45,1,84.4500,,,,0.0000,,,,-18.69,7.0,341.13
2022-07-01,iFFApiXZ2wPdS666BLpKZw==,game 3,uk,18,48.78,48.78,1,48.7800,,,,0.0000,,,13.89,,7.0,160.44
2022-07-01,iFnn4bfYgNs8OS5MCcLjeA==,game 3,uk,28,21.39,,1,21.3900,,,1,1.0000,21.39,0.0041,,,7.0,39.78
2022-07-01,iIytnKqiHLJVVoC/S4HgPQ==,game 3,ru,24,12.51,12.51,1,12.5100,1,12.51,1,1.0000,12.51,0.0024,,,0.0,12.51
2022-07-01,ildaqkizLaFesmkjCvlzmQ==,game 3,uk,24,17.07,17.07,1,17.0700,,,,0.0000,,,,-37.47,5.0,71.61
2022-07-01,JBV4ilPNTtWevrqq146kyg==,game 3,uk,43,34.59,34.59,1,34.5900,,,1,1.0000,34.59,0.0067,18.21,,1.0,50.97
2022-07-01,juwM8fLyplCQTgKTP8dJgQ==,game 3,ru,34,15.45,15.45,1,15.4500,1,15.45,,0.0000,,,,,4.0,15.45
2022-07-01,jVhb69DTRT5TSWYEiUrlbg==,game 3,uk,20,36.21,36.21,1,36.2100,,,,0.0000,,,,-30.24,9.0,232.83
2022-07-01,K/6KHxREKTlFZXRfBNVNuQ==,game 3,ru,19,38.07,38.07,1,38.0700,,,1,1.0000,38.07,0.0074,23.43,,6.0,107.43
2022-07-01,L8+KU8u6xftnkFVO501X7w==,game 3,uk,30,14.04,14.04,1,14.0400,1,14.04,,0.0000,,,,,1.0,14.04
2022-07-01,lCD23Awt3KotauWenCRr5w==,game 3,uk,20,22.98,,1,22.9800,,,1,1.0000,22.98,0.0044,,,3.0,161.67
2022-07-01,Lug+Yg90jslWgHEN6dc+Ng==,game 3,uk,21,93.36,93.36,1,93.3600,,,,0.0000,,,74.70,,8.0,194.25
2022-07-01,lx3SsUV7NOrv93tCexVp5A==,game 3,uk,16,36.21,36.21,1,36.2100,1,36.21,,0.0000,,,,,5.0,36.21
2022-07-01,m7Hk77dySHBbxrKgro1Hjg==,game 3,uk,30,22.77,22.77,1,22.7700,1,22.77,,0.0000,,,,,4.0,22.77
2022-07-01,MRcEXu/KG95hsIyJM/816A==,game 3,uk,32,14.73,14.73,1,14.7300,,,,0.0000,,,,-8.67,6.0,76.11
2022-07-01,ngOdQ8biXsraLxTHS862fw==,game 3,ru,25,13.92,13.92,1,13.9200,1,13.92,1,1.0000,13.92,0.0027,,,0.0,13.92
2022-07-01,ni2+3lFt9yVqbt5Vtc8BMQ==,game 3,uk,18,17.76,17.76,1,17.7600,1,17.76,1,1.0000,17.76,0.0034,,,0.0,17.76
2022-07-01,NntDesROB4ANrudTCXEScA==,game 3,ru,37,39.12,39.12,1,39.1200,1,39.12,1,1.0000,39.12,0.0076,,,4.0,39.12
2022-07-01,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,24,83.70,83.70,1,83.7000,,,,0.0000,,,18.45,,8.0,250.71
2022-07-01,o55dseByUOl9s5IQCz1kuQ==,game 3,uk,22,15.03,15.03,1,15.0300,,,,0.0000,,,1.77,,5.0,154.77
2022-07-01,ojVPXYZw2oeGtcmG7LcLGA==,game 3,en,20,56.04,56.04,1,56.0400,,,,0.0000,,,,-42.33,5.0,251.64
2022-07-01,oQQmPjqm7DR+exPmp6xDhg==,game 3,uk,30,12.42,12.42,1,12.4200,1,12.42,,0.0000,,,,,5.0,12.42
2022-07-01,orbgZNBGuhZZx63HTAbyIw==,game 3,uk,25,69.15,69.15,1,69.1500,,,,0.0000,,,,-48.33,6.0,404.73
2022-07-01,OtAfKAtIU2D/ISKleQ64ug==,game 3,uk,38,14.55,14.55,1,14.5500,1,14.55,1,1.0000,14.55,0.0028,,,0.0,14.55
2022-07-01,Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,ru,18,28.35,28.35,1,28.3500,,,,0.0000,,,10.59,,4.0,46.11
2022-07-01,p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,uk,25,22.02,22.02,1,22.0200,1,22.02,,0.0000,,,,,5.0,22.02
2022-07-01,pLOCMIX+imLIzoDehgdOPA==,game 3,uk,22,151.44,151.44,1,151.4400,,,,0.0000,,,95.91,,7.0,275.13
2022-07-01,prNQwR2IPPsvGpFgOpcGaQ==,game 3,uk,14,54.30,,1,54.3000,,,1,1.0000,54.30,0.0105,,,7.0,165.48
2022-07-01,psERjQAamFwr88Zadc4wcQ==,game 3,ru,22,13.08,13.08,1,13.0800,1,13.08,1,1.0000,13.08,0.0025,,,0.0,13.08
2022-07-01,pz7LUOs9i7xgncmHVxQvOw==,game 3,ru,24,52.77,52.77,1,52.7700,,,,0.0000,,,,-36.84,5.0,237.99
2022-07-01,qEF/fPDQLJPXIx6RiSIP1A==,game 3,uk,20,78.78,78.78,1,78.7800,,,,0.0000,,,46.74,,7.0,132.66
2022-07-01,qmZRB16NnnCdNHWUcSyVDQ==,game 3,ru,37,86.91,86.91,1,86.9100,,,,0.0000,,,34.08,,6.0,139.74
2022-07-01,QoHEss2e+b385deeX2p39Q==,game 3,ru,22,99.48,99.48,1,99.4800,,,,0.0000,,,58.44,,4.0,140.52
2022-07-01,qqYyR2vRI+7pgiuyTnVM+A==,game 3,ru,19,27.03,27.03,1,27.0300,,,,0.0000,,,,-9.81,4.0,104.04
2022-07-01,q/Tz1C31XWaBUDrRn2ezDw==,game 3,uk,21,46.89,46.89,1,46.8900,,,1,1.0000,46.89,0.0091,,-25.59,2.0,137.01
2022-07-01,QZBiEFECZAgVl5IkN9/cFw==,game 3,en,16,166.38,166.38,1,166.3800,,,,0.0000,,,124.50,,5.0,299.43
2022-07-01,r9AjQVS2nstu5lpVmDlihA==,game 3,ru,22,24.84,24.84,1,24.8400,,,,0.0000,,,,-28.44,6.0,78.12
2022-07-01,RQBsCvxlogTNUidSygqgcQ==,game 3,uk,28,29.34,29.34,1,29.3400,,,,0.0000,,,12.27,,6.0,58.59
2022-07-01,rw8yxS9+t5PvgINa7EhMvQ==,game 3,uk,18,72.45,72.45,1,72.4500,,,,0.0000,,,22.53,,6.0,122.37
2022-07-01,s27V1tbCAysovKSY1XcdWQ==,game 3,uk,34,13.56,,1,13.5600,,,1,1.0000,13.56,0.0026,,,4.0,88.14
2022-07-01,S+4OKFlwA3L8VcjOt8TurA==,game 3,uk,29,19.98,19.98,1,19.9800,,,1,1.0000,19.98,0.0039,,-9.18,2.0,64.38
2022-07-01,Sx/MqN31Cxf6tOSLIiDtLg==,game 2,uk,19,26.79,26.79,1,26.7900,1,26.79,1,1.0000,26.79,0.0052,,,0.0,26.79
2022-07-01,to3TWHIKMGoINAlfTdWn+w==,game 3,uk,28,15.87,15.87,1,15.8700,,,,0.0000,,,,-19.47,2.0,51.21
2022-07-01,T+RA0/fgzbUBLF89D4AEDA==,game 3,ru,23,65.79,65.79,1,65.7900,,,1,1.0000,65.79,0.0127,34.35,,6.0,158.82
2022-07-01,Uen3Ap0lnrgWVWJtFCSo7g==,game 3,ru,17,41.01,41.01,1,41.0100,,,1,1.0000,41.01,0.0079,,-14.22,7.0,164.91
2022-07-01,urYfKANRgMuaQO9lQnBgnQ==,game 3,uk,31,22.35,22.35,1,22.3500,,,1,1.0000,22.35,0.0043,9.09,,2.0,48.27
2022-07-01,V7J42heW8l19wiBJ8UpRyw==,game 3,ru,25,67.56,67.56,1,67.5600,,,,0.0000,,,35.61,,9.0,228.87
2022-07-01,v9uJC6CIm0KR00+LpWQUBg==,game 3,uk,18,94.50,94.50,1,94.5000,,,1,1.0000,94.50,0.0183,63.63,,6.0,125.37
2022-07-01,Veep00i4vvZbTAVD6GMoiA==,game 3,uk,38,31.26,31.26,1,31.2600,,,,0.0000,,,,-5.52,8.0,129.09
2022-07-01,Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,uk,18,21.81,21.81,1,21.8100,1,21.81,,0.0000,,,,,5.0,21.81
2022-07-01,VzxrkGURuahRUx/43mjAFQ==,game 3,uk,37,17.16,17.16,1,17.1600,1,17.16,,0.0000,,,,,3.0,17.16
2022-07-01,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,uk,16,96.51,96.51,1,96.5100,,,1,1.0000,96.51,0.0187,41.49,,9.0,353.49
2022-07-01,WDsSR+yQGqoMMBfCxqkZlw==,game 3,uk,24,109.26,109.26,1,109.2600,,,1,1.0000,109.26,0.0211,18.21,,6.0,249.36
2022-07-01,wDXJbTe2RLmAMKsPm5zZDg==,game 3,ru,17,76.92,76.92,1,76.9200,,,,0.0000,,,,-127.56,5.0,355.41
2022-07-01,wjWDL/+l9D+LVt/9gNMH5Q==,game 3,ru,20,35.22,35.22,1,35.2200,,,1,1.0000,35.22,0.0068,22.14,,6.0,60.42
2022-07-01,WMcncRFNp4e91e/Y3CwEvQ==,game 3,uk,23,14.04,14.04,1,14.0400,1,14.04,,0.0000,,,,,5.0,14.04
2022-07-01,wRHnn4opzbqIBjFFNpBJtw==,game 3,uk,29,12.99,12.99,1,12.9900,1,12.99,1,1.0000,12.99,0.0025,,,4.0,12.99
2022-07-01,WSQTlRZJRg4Rb+rqe56nJg==,game 3,uk,26,33.75,33.75,1,33.7500,,,,0.0000,,,19.05,,6.0,48.45
2022-07-01,xiXTXOEbWU+HnGOUmgc9/w==,game 3,uk,20,45.75,45.75,1,45.7500,,,,0.0000,,,30.69,,5.0,258.12
2022-07-01,xnLJlU804PSS9tXKmm7gZQ==,game 3,ru,21,56.34,56.34,1,56.3400,,,,0.0000,,,20.46,,8.0,214.89
2022-07-01,+XPKfmhBmI2NdGQ96Iaysg==,game 3,uk,38,31.14,31.14,1,31.1400,1,31.14,,0.0000,,,,,5.0,31.14
2022-07-01,xSi5UajdkNHXppWOTm6g8w==,game 3,uk,20,39.21,39.21,1,39.2100,1,39.21,,0.0000,,,,,5.0,39.21
2022-07-01,xt/PY4N2zkZQgtlZ9Cg82w==,game 3,ru,24,107.31,107.31,1,107.3100,,,,0.0000,,,39.60,,6.0,175.02
2022-07-01,xU11jJIA4UIYu7pmqJ4kvg==,game 3,uk,25,27.06,27.06,1,27.0600,1,27.06,1,1.0000,27.06,0.0052,,,5.0,27.06
2022-07-01,xVwGwMaEG1yZydv5VIfEQA==,game 3,uk,22,15.87,,1,15.8700,,,,0.0000,,,,,7.0,33.27
2022-07-01,Yh9mYycPmc8CH9Rbjhu3ZQ==,game 3,uk,28,14.64,14.64,1,14.6400,1,14.64,,0.0000,,,,,2.0,14.64
2022-07-01,Y/nf8iBu/UCaNAuIRRjVwA==,game 3,uk,15,63.63,63.63,1,63.6300,,,,0.0000,,,22.50,,7.0,164.79
2022-07-01,ytNOQh7e6qNGQNC0T3RBxw==,game 3,ru,26,14.13,14.13,1,14.1300,1,14.13,,0.0000,,,,,5.0,14.13
2022-07-01,Z7/6qvk8WKH3uR6IMYlCxw==,game 3,uk,30,25.20,25.20,1,25.2000,,,1,1.0000,25.20,0.0049,10.77,,6.0,51.72
2022-07-01,ZgTMXDOYCQOiAw4VI8H7AA==,game 3,uk,25,21.63,21.63,1,21.6300,,,,0.0000,,,7.08,,6.0,36.18
2022-07-01,ZmjMhgyYl6o8iFq964FEWg==,game 3,ru,17,18.75,18.75,1,18.7500,,,,0.0000,,,,-49.83,9.0,225.63
2022-07-01,zmZPan/KZoyrIR2r/SvLdA==,game 3,ru,15,70.89,,1,70.8900,,,,0.0000,,,,,7.0,204.03
2022-07-01,zSepnWFgLH0tQb1s4mxKZQ==,game 3,uk,24,14.4,14.4,1,14.4000,,,,0.0000,,,,-11.16,9.0,150.54
2022-07-01,ZU1vF9G4TjB+iEZ001MU3g==,game 3,ru,29,22.2,22.2,1,22.2000,,,,0.0000,,,4.98,,6.0,39.42
2022-07-01,ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,uk,22,71.58,71.58,1,71.5800,,,1,1.0000,71.58,0.0138,,-0.39,8.0,224.49
2022-08-01,"06RPvlsFPCmM9ag+iSM/Ag==",game 3,ru,34,18.9,18.9,1,18.9000,,,,0.0000,,,,-6.33,7.0,113.55
2022-08-01,"0A5RkQrm+GBgG7KSFk/xhw==",game 3,uk,31,40.83,40.83,1,40.8300,,,,0.0000,,,,-11.94,6.0,155.61
2022-08-01,"1BBMagZRq/39AV1l2rm4Iw==",game 3,ru,23,89.04,89.04,1,89.0400,1,89.04,,0.0000,,,,,3.0,89.04
2022-08-01,"1dvc3uv3gFy83YY5oJeFkQ==",game 3,uk,17,45.93,45.93,1,45.9300,1,45.93,1,1.0000,45.93,0.0068,,,0.0,45.93
2022-08-01,"1jx1AjqUwE9sbCyafQnUNQ==",game 3,ru,25,21.18,21.18,1,21.1800,,,,0.0000,,,4.89,,6.0,93.60
2022-08-01,"2FYEYdoJMUOtbJ6TruruWA==",game 3,ru,20,14.19,14.19,1,14.1900,,,1,1.0000,14.19,0.0021,,-10.65,8.0,148.68
2022-08-01,"2onLVyXEEj2aH+D4N9ldYQ==",game 3,uk,16,50.04,50.04,1,50.0400,1,50.04,1,1.0000,50.04,0.0074,,,4.0,50.04
2022-08-01,"3iITAz/ADjFv3PDTgTjxSg==",game 3,ru,16,97.08,97.08,1,97.0800,,,,0.0000,,,46.50,,6.0,302.88
2022-08-01,"3KHhqZr7/1n2+bTP13WuXA==",game 3,uk,16,20.19,,1,20.1900,,,,0.0000,,,,,4.0,95.04
2022-08-01,"3rCdNEPkh3vwmYB0BVadEw==",game 3,ru,27,17.34,17.34,1,17.3400,,,1,1.0000,17.34,0.0026,,-4.53,3.0,62.07
2022-08-01,"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,uk,21,17.16,17.16,1,17.1600,,,,0.0000,,,1.38,,8.0,125.10
2022-08-01,"3Xuq0acIoGEgw19qflIoog==",game 3,uk,25,19.86,19.86,1,19.8600,,,,0.0000,,,,-21.87,4.0,74.28
2022-08-01,"4b7l8C489HEJirtoe7xtFg==",game 3,uk,20,16.56,16.56,1,16.5600,,,,0.0000,,,,-72.72,9.0,197.16
2022-08-01,"4btLP2zvi8eBV0t08fdkKQ==",game 3,ru,20,47.91,47.91,1,47.9100,,,,0.0000,,,7.20,,9.0,351.93
2022-08-01,"4oH5e29koOH9zNYW8Kwcsg==",game 3,uk,28,12.51,12.51,1,12.5100,,,1,1.0000,12.51,0.0018,,-5.55,3.0,43.56
2022-08-01,"4pssft0TgDfiQexjbe25lw==",game 3,ru,26,59.40,59.40,1,59.4000,,,1,1.0000,59.40,0.0087,44.97,,5.0,88.59
2022-08-01,"5n2VR2SS79K3vJ0/V2A8RQ==",game 3,ru,27,47.13,47.13,1,47.1300,1,47.13,,0.0000,,,,,1.0,47.13
2022-08-01,"6We7zBO7mVbNxGEl/xPKVg==",game 3,uk,19,21.87,21.87,1,21.8700,,,,0.0000,,,,-96.96,7.0,192.39
2022-08-01,"72brUr/DKItStlTen5pHYg==",game 3,uk,24,30.63,30.63,1,30.6300,,,,0.0000,,,,-6.48,8.0,198.72
2022-08-01,"787jk0VnxM8/sv/0TkvO6A==",game 3,uk,20,76.29,76.29,1,76.2900,,,,0.0000,,,54.81,,9.0,334.41
2022-08-01,"7BqUeLmbiug63XrWs2+ZQQ==",game 3,ru,15,32.94,32.94,1,32.9400,,,,0.0000,,,,-28.47,5.0,94.35
2022-08-01,"7EPlnA7OQ9MhMx+od6FA9g==",game 3,ru,23,48.18,,1,48.1800,,,1,1.0000,48.18,0.0071,,,9.0,384.57
2022-08-01,"7ew71UmoMb73L41PM/YL/w==",game 3,uk,17,40.74,40.74,1,40.7400,,,,0.0000,,,0.51,,6.0,147.18
2022-08-01,"7GCGwypiXsxGxetp6/KmnA==",game 3,uk,31,30.21,30.21,1,30.2100,1,30.21,,0.0000,,,,,3.0,30.21
2022-08-01,"7GE5h/3N3lcro3K9T3aujw==",game 3,ru,32,104.70,104.70,1,104.7000,,,,0.0000,,,15.66,,7.0,554.16
2022-08-01,"7SeM1pmnTTTXfhI+x3ldng==",game 3,ru,22,55.56,55.56,1,55.5600,,,,0.0000,,,,-26.76,9.0,341.19
2022-08-01,"7vnYIRqjBNlAyBbtPg02tQ==",game 3,uk,21,82.08,82.08,1,82.0800,,,,0.0000,,,50.49,,5.0,113.67
2022-08-01,"7zai/c69uF/NhB95HgKuYw==",game 3,uk,16,75.15,75.15,1,75.1500,,,,0.0000,,,12.90,,4.0,137.40
2022-08-01,"7zbxKst2yi3pfdVI8iEChw==",game 3,ru,15,18.3,,1,18.3000,,,1,1.0000,18.3,0.0027,,,8.0,54.66
2022-08-01,"8ncYOMYXeKDelzX40EnuLA==",game 3,uk,19,158.76,158.76,1,158.7600,,,,0.0000,,,71.82,,5.0,245.70
2022-08-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,ru,24,46.29,46.29,1,46.2900,,,,0.0000,,,,-74.46,7.0,267.60
2022-08-01,A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,uk,24,15.21,15.21,1,15.2100,,,,0.0000,,,,-49.23,7.0,246.27
2022-08-01,A6QTeGOKjaGkGkRCFqNybw==,game 3,ru,33,43.86,43.86,1,43.8600,1,43.86,1,1.0000,43.86,0.0065,,,0.0,43.86
2022-08-01,ABuPH1LovAomZwU+2iw0Lw==,game 3,uk,18,51.00,51.00,1,51.0000,1,51.00,,0.0000,,,,,4.0,51.00
2022-08-01,An7gG7hfETivAjfokQv3Ww==,game 3,uk,23,90.99,90.99,1,90.9900,,,,0.0000,,,45.96,,5.0,136.02
2022-08-01,AN9at3LlvDamqXq8dvHD4w==,game 3,ru,24,43.23,43.23,1,43.2300,,,,0.0000,,,29.52,,9.0,249.03
2022-08-01,B4b6v6eUHvAVOeAQk6EEiw==,game 3,ru,23,64.80,64.80,1,64.8000,,,,0.0000,,,44.01,,9.0,260.82
2022-08-01,b6lW5fOrJiJUE7dwhEp9VQ==,game 3,ru,17,73.38,73.38,1,73.3800,,,,0.0000,,,58.17,,7.0,223.77
2022-08-01,bBOj8UKjraXzMIPrGBdCrQ==,game 3,uk,28,27.60,27.60,1,27.6000,1,27.60,,0.0000,,,,,4.0,27.60
2022-08-01,Bcs3CbYx2EpbL9otxlEUmg==,game 3,uk,18,73.38,73.38,1,73.3800,,,,0.0000,,,,-33.21,7.0,331.29
2022-08-01,BDvlXttM/hbupcLic+5ZWg==,game 3,uk,29,13.59,,1,13.5900,,,,0.0000,,,,,7.0,73.05
2022-08-01,BOcGlFXXESDUbttxDzQIQw==,game 3,uk,32,88.29,88.29,1,88.2900,1,88.29,,0.0000,,,,,4.0,88.29
2022-08-01,BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,uk,14,35.79,35.79,1,35.7900,,,1,1.0000,35.79,0.0053,22.89,,7.0,160.62
2022-08-01,c5qsNfxhW80Ws3aBXDa1nA==,game 3,uk,18,15.78,15.78,1,15.7800,1,15.78,,0.0000,,,,,4.0,15.78
2022-08-01,crKNTIblJ0113SKEtSJQHw==,game 3,uk,16,40.47,40.47,1,40.4700,,,,0.0000,,,,-66.78,7.0,271.68
2022-08-01,cv6g2/jSkR+FwO58WY85DQ==,game 3,uk,20,55.47,55.47,1,55.4700,1,55.47,,0.0000,,,,,4.0,55.47
2022-08-01,d7kiN4CYGndV2/L4yQeZ4g==,game 3,ru,19,42.60,42.60,1,42.6000,1,42.60,,0.0000,,,,,4.0,42.60
2022-08-01,D9Bdgp+w/syZMU61LudzFQ==,game 3,uk,19,16.41,16.41,1,16.4100,1,16.41,,0.0000,,,,,1.0,16.41
2022-08-01,DAMO0tILVRlXZhYONdvs0Q==,game 3,uk,15,48.21,48.21,1,48.2100,,,,0.0000,,,,-5.10,4.0,155.07
